Date,Open,High,Low,Close,Volume,date,sentiment,return_1d,log_return,sma_10,sma_20,sma_50,vol_10,vol_20,rsi_14,target
2020-03-27,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000.0,2020-03-27,0.0,-0.026128393930185068,-0.02647580531234839,30.751467132568358,37.5803337097168,43.600866622924805,0.11907710774878585,0.09667626710280836,41.07476694525583,0
2020-03-30,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500.0,2020-03-30,0.0,-0.02377714859552571,-0.02406438727563831,31.13186721801758,36.775366973876956,43.585719985961916,0.1005082102677069,0.09235497092828926,35.66509278725319,1
2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500.0,2020-03-31,0.0,0.04355446239344318,0.04263263821287655,31.757200622558592,36.037000274658205,43.60372001647949,0.0991926438744458,0.09322432699117206,39.19843134146413,0
2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000.0,2020-04-01,0.0,-0.08099239055277141,-0.08446087652228762,32.55946731567383,35.14386692047119,43.51620002746582,0.08493071623363986,0.09430822551199988,41.75487072707161,0
2020-04-02,32.06866836547852,32.95066833496094,29.76000022888184,30.29800033569336,297876000.0,2020-04-02,0.0,-0.05625466454987249,-0.0578989210005183,32.73833408355713,34.2436336517334,43.36274665832519,0.06990378178525576,0.09464821347281908,40.63839694944231,1
2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500.0,2020-04-03,0.0,0.05619734693587186,0.05467504939194523,33.0882007598877,33.49873371124268,43.23982666015625,0.0714080753608565,0.09606923121372841,54.19790637149504,1
2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000.0,2020-04-06,0.0,0.0754775752334993,0.07276481895829434,33.63453407287598,33.19286708831787,43.17505332946777,0.07403476011139022,0.09361912523351501,59.832693685401125,1
2020-04-07,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000.0,2020-04-07,0.0,0.05658223700690801,0.05503939414254688,33.90420074462891,32.859933853149414,43.158293380737305,0.056866162575204396,0.09344827088532882,73.15902248774924,1
2020-04-08,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000.0,2020-04-08,0.0,0.006214994497730331,0.0061957610687275455,33.9681339263916,32.57530040740967,43.13421340942383,0.05301536289873457,0.0934232299380482,68.10468578022325,1
2020-04-09,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000.0,2020-04-09,0.0,0.04402015748241661,0.043078797207400044,34.26706733703613,32.616800498962405,43.123560104370114,0.05375030463957525,0.0900154196424463,70.27343310090954,1
2020-04-13,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000.0,2020-04-13,0.0,0.13603839302984921,0.12754711640907024,35.177667236328126,32.96456718444824,43.137080078125,0.06507949433579122,0.09429467329543728,75.19536611244145,1
2020-04-14,46.59799957275391,49.45866775512695,46.1619987487793,47.32600021362305,458647500.0,2020-04-14,0.0,0.09054457315006381,0.08667717987288537,36.562733840942386,33.84730052947998,43.21617340087891,0.06546123212192671,0.08322320845180908,74.4972360197299,1
2020-04-15,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000.0,2020-04-15,0.0,0.028088878270565276,0.027701620757381917,37.93493385314942,34.846067237854,43.149280090332034,0.06547549302971115,0.08200630549207483,73.59364093695311,1
2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.68066787719727,309868500.0,2020-04-16,0.0,0.02107340162500071,0.020854428493631172,39.692600631713866,36.12603397369385,42.960146789550784,0.05181221205269991,0.06882546894407382,76.58818762384473,1
2020-04-17,51.48533248901367,51.663333892822266,49.84400177001953,50.25933456420898,196923000.0,2020-04-17,0.0,0.011647723586206249,0.01158041104155938,41.68873405456543,37.21353406906128,42.98573348999023,0.04007067392896553,0.05994741149802416,79.71467142177967,0
2020-04-20,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000.0,2020-04-20,0.0,-0.009988248360572882,-0.010038465581097888,43.46440048217774,38.27630062103272,42.98226676940918,0.04461652192233712,0.060248032076785835,80.65519313521152,0
2020-04-21,48.67466735839844,50.22200012207031,44.91933441162109,45.78133392333984,303136500.0,2020-04-21,0.0,-0.0799077799617377,-0.08328137479063669,44.60093383789062,39.1177339553833,42.900466766357425,0.05819102079833664,0.06503829002378085,68.65541374986499,1
2020-04-22,46.93199920654297,48.93333435058594,45.91400146484375,48.80733489990234,212482500.0,2020-04-22,0.0,0.06609682849410836,0.06400415510269575,45.845333862304685,39.8747673034668,42.84824012756348,0.05874129463047409,0.05740941926959982,78.53189723486642,0
2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500.0,2020-04-23,0.0,-0.036169462779073736,-0.036839791089286145,46.8906005859375,40.429367256164554,42.75657348632812,0.06218709281836509,0.057586593424132033,78.64114802543845,1
2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000.0,2020-04-24,0.0,0.02766324531628772,0.027287530988993947,47.90493392944336,41.08600063323975,42.70038681030273,0.06190838687642774,0.057022058715676324,78.34381171403285,1
2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,310221000.0,2020-04-27,0.0,0.10149622245552825,0.09666945779957148,48.89026718139648,42.03396720886231,42.69338684082031,0.05570937830448277,0.058989984925974646,80.06640496676523,0
2020-04-28,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,228330000.0,2020-04-28,0.0,-0.037095477323576875,-0.037801017814306004,49.28513374328613,42.923933792114255,42.65217346191406,0.052820928801351225,0.059628010323829146,73.78303561158276,1
2020-04-29,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,243240000.0,2020-04-29,0.0,0.040812876924676944,0.04000202028093547,49.75633354187012,43.84563369750977,42.57498680114746,0.05347330075113279,0.05958192287233061,75.2564026565374,0
2020-04-30,57.01266860961914,57.98799896240234,50.900001525878906,52.12533187866211,427078500.0,2020-04-30,0.0,-0.023272674923369818,-0.02354775998073677,50.0007999420166,44.846700286865236,42.394266815185546,0.05433667270012852,0.05553630583512037,71.19747637013818,0
2020-05-01,50.33333206176758,51.51800155639648,45.5359992980957,46.75466537475586,487977000.0,2020-05-01,0.0,-0.1030337133662409,-0.10873700220740767,49.65033302307129,45.66953353881836,42.13014678955078,0.06424170481781716,0.059987878830993574,55.08469042465061,1
2020-05-04,46.73333358764648,50.79999923706055,46.53333282470703,50.74599838256836,288556500.0,2020-05-04,0.0,0.08536758793631605,0.08191872034051917,49.74919967651367,46.6068000793457,41.94373344421387,0.07026926137175868,0.06116459605285218,55.16886625902163,1
2020-05-05,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,254875500.0,2020-05-05,0.0,0.009222447764407393,0.009180180665024018,50.29246635437012,47.44670009613037,41.856293487548825,0.06376812449038763,0.060076042851476226,53.97045281153249,1
2020-05-06,51.76666641235352,52.6533317565918,50.740665435791016,52.172000885009766,166848000.0,2020-05-06,0.0,0.018705825945557253,0.01853302359778297,50.62893295288086,48.23713340759277,41.83318687438965,0.06109770590349294,0.05951526214449694,53.87406303043562,0
2020-05-07,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,172915500.0,2020-05-07,0.0,-0.003245695176505081,-0.0032509738702097835,51.124999618530275,49.00780010223389,41.83484024047851,0.059291324773363296,0.05966696260580983,52.74586511255929,1
2020-05-08,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,241297500.0,2020-05-08,0.0,0.05048456274844226,0.049251546048291406,51.753466033935545,49.829199981689456,42.02206687927246,0.0604043946779633,0.05982463340362701,57.19066070464769,0
2020-05-11,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,247794000.0,2020-05-11,0.0,-0.0099216488475673,-0.009971196406894922,51.837065887451175,50.36366653442383,42.213133544921874,0.05217603232590982,0.05345242891457179,63.64372581394482,0
2020-05-12,55.133331298828125,56.21933364868164,53.86666870117188,53.96066665649414,238603500.0,2020-05-12,0.0,-0.002317270311292141,-0.002319959337076405,52.10566596984863,50.695399856567384,42.30085350036621,0.05034819046360123,0.05024687832683282,59.35834949367575,0
2020-05-13,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,285982500.0,2020-05-13,0.0,-0.02279437261341355,-0.023058180930537464,52.041999435424806,50.89916648864746,42.361453475952146,0.049511730511450185,0.05045251074542381,60.53534900534073,1
2020-05-14,52.0,53.55733489990234,50.93333435058594,53.55533218383789,205233000.0,2020-05-14,0.0,0.01563919280204029,0.015518160889563148,52.18499946594238,51.09289970397949,42.43322677612305,0.04901306079984032,0.05037733632591561,59.826048727352806,0
2020-05-15,52.68999862670898,53.66999816894531,52.436668395996094,53.27799987792969,157776000.0,2020-05-15,0.0,-0.005178425650618879,-0.005191880165632323,52.83733291625977,51.243832969665526,42.53273345947266,0.03219391379063148,0.05040043354919863,50.06394999565497,1
2020-05-18,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,174987000.0,2020-05-18,0.0,0.018093785504579962,0.017932041099594898,53.18693313598633,51.46806640625,42.679600143432616,0.020397590323204234,0.05037762855134421,57.10546037717569,0
2020-05-19,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,144547500.0,2020-05-19,0.0,-0.006907343337870575,-0.006931309459109691,53.45226631164551,51.87236633300781,42.9462801361084,0.020824083193572183,0.04634452649494626,51.304620080692956,1
2020-05-20,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,109639500.0,2020-05-20,0.0,0.00934395713390801,0.009300572413695196,53.672132873535155,52.15053291320801,43.173253479003904,0.020357440583140967,0.044371759946041485,56.0935047643623,1
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,183819000.0,2020-05-21,0.0,0.01476284478490908,0.014654934735012226,53.98919944763183,52.55709953308106,43.43108009338379,0.020410298952208843,0.04325074784567665,80.37914054914114,0
2020-05-22,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,149812500.0,2020-05-22,0.0,-0.012953077701596039,-0.013037700356063109,53.972266387939456,52.8628662109375,43.772853469848634,0.01391411829225566,0.043276481350209915,67.54680682856073,1
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.5913314819336,121345500.0,2020-05-26,0.0,0.0024360442933193394,0.0024330819473816767,54.02279968261719,52.92993278503418,44.135853424072266,0.013499652210501908,0.03710385772709682,66.48444673849495,1
2020-05-27,54.7239990234375,55.18066787719727,52.33333206176758,54.68199920654297,173242500.0,2020-05-27,0.0,0.0016608447192640874,0.0016594670418674795,54.09493293762207,53.10029945373535,44.63606674194336,0.013449145625126292,0.03595388647652581,63.38428857497092,0
2020-05-28,54.23400115966797,54.98333358764648,53.44599914550781,53.72066879272461,108834000.0,2020-05-28,0.0,-0.017580381620416863,-0.017736751939729345,54.19393310546875,53.11796627044678,45.13688011169434,0.012472086322396445,0.03515598705601827,58.447539208229955,1
2020-05-29,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,176467500.0,2020-05-29,0.0,0.03622440280883765,0.03558372540964516,54.405066680908206,53.295033073425294,45.768586807250976,0.016144120497353222,0.035516027540917094,55.47283303354151,1
2020-06-01,57.20000076293945,59.93333435058594,56.93999862670898,59.87333297729492,224092500.0,2020-06-01,0.0,0.07556883131087,0.07284966703702267,55.06459999084473,53.95096645355225,46.395866813659666,0.02735183914352877,0.029085051350119354,71.99840258629541,0
2020-06-02,59.64666748046875,60.57733154296875,58.06666564941406,58.77066802978516,203484000.0,2020-06-02,0.0,-0.018416628784101774,-0.018588326218027973,55.51746673583985,54.352199935913085,47.00124015808105,0.028853248751738357,0.024332220032016984,67.01893747370778,1
2020-06-03,59.20800018310547,59.86266708374024,58.67333221435547,58.86399841308594,119242500.0,2020-06-03,0.0,0.0015880436011630472,0.0015867839932885985,56.01713333129883,54.73469982147217,47.59946678161621,0.02847459587329151,0.024365971556319022,73.59944450703777,0
2020-06-04,59.32533264160156,59.71666717529297,57.22933197021485,57.62533187866211,133315500.0,2020-06-04,0.0,-0.021042854169221026,-0.021267410820559718,56.342599868774414,55.00736637115479,48.0786400604248,0.030043219913473203,0.024996138335219627,65.17676532413398,1
2020-06-05,58.52266693115234,59.10133361816406,57.74666595458984,59.04399871826172,117178500.0,2020-06-05,0.0,0.024618805538279664,0.024320646383694466,56.729666519165036,55.359432983398435,48.54052001953125,0.03051244311422337,0.025271415647991447,69.8144455611516,1
2020-06-08,61.26666641235352,63.33333206176758,60.61066818237305,63.32799911499024,212620500.0,2020-06-08,0.0,0.0725560681818036,0.07004464847857772,57.61659965515137,55.79443302154541,49.102866668701175,0.03576371728182372,0.027655155790213666,75.4225094456407,0
2020-06-09,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,170823000.0,2020-06-09,0.0,-0.00973763414433615,-0.009785354948220082,58.42859992980957,56.22569980621338,49.671279983520506,0.03646795404602541,0.02764899033860207,74.41477870585284,1
2020-06-10,66.12533569335938,68.49866485595703,65.5,68.336669921875,278451000.0,2020-06-10,0.0,0.08970205725269786,0.0859043169063245,59.794067001342775,56.94449996948242,50.3685066986084,0.04304628809583206,0.033016009707439446,80.05511722167526,0
2020-06-11,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,238747500.0,2020-06-11,0.0,-0.0509341048991272,-0.05227704642782438,60.90760040283203,57.55076675415039,50.96696006774902,0.04761921018297519,0.03512600149028824,68.68376682223571,0
2020-06-12,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,251451000.0,2020-06-12,0.0,-0.03860863311078977,-0.039373703290896955,61.576133728027344,57.990600204467775,51.57192008972168,0.050576614565517014,0.03680118906282675,64.24721303063231,1
2020-06-15,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,235458000.0,2020-06-15,0.0,0.059468762792361796,0.05776761532071362,62.194800186157224,58.629700088500975,52.287160034179685,0.04856308379418218,0.03836461358525854,68.33422609585625,0
2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,210766500.0,2020-06-16,0.0,-0.008850490655781473,-0.00888988888289699,62.86526679992676,59.1913667678833,52.956653366088865,0.04801209695427877,0.03859299895673519,66.9863285781064,1
2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,148362000.0,2020-06-17,0.0,0.009835722116904755,0.00978766625459837,63.59080009460449,59.80396671295166,53.59071998596191,0.04788640646685584,0.03838466616967788,69.70962481095768,1
2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,146278500.0,2020-06-18,0.0,0.012270733625858066,0.012196058432993873,64.52133331298828,60.431966590881345,54.202066574096676,0.046414251369981153,0.038383671100683296,68.5760166611442,0
2020-06-19,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,130195500.0,2020-06-19,0.0,-0.0030478518902198326,-0.0030525060499915213,65.28960037231445,61.009633445739745,54.80481330871582,0.046669422320213434,0.038501343950654986,63.021243333039706,0
2020-06-22,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,95436000.0,2020-06-22,0.0,-0.0065740925163715325,-0.006595797039905982,65.58560066223144,61.60110015869141,55.366573333740234,0.041971403853377415,0.03832513459075924,64.65253842325617,1
2020-06-23,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500.0,2020-06-23,0.0,0.0075025599927995845,0.007474555771254998,65.99300041198731,62.21080017089844,55.83434661865235,0.04163542653569975,0.038285355371927,65.2006025633435,0
2020-06-24,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,164394000.0,2020-06-24,0.0,-0.040857298187609414,-0.04171541244464905,65.56499977111817,62.67953338623047,56.168959884643556,0.03226222704657547,0.03996381982636634,61.673808983038555,1
2020-06-25,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,138817500.0,2020-06-25,0.0,0.02615401198303724,0.025817844628588382,65.65259971618653,63.28010005950928,56.510493240356446,0.02941096776333605,0.039646300291128665,62.0276332988979,0
2020-06-26,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,132823500.0,2020-06-26,0.0,-0.026613159231048233,-0.026973700506142784,65.81566619873047,63.695899963378906,56.796533203125,0.02778249091636384,0.04001946578294312,51.29544689650341,1
2020-06-29,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,135396000.0,2020-06-29,0.0,0.05169110801188981,0.05039944763683746,65.93866653442383,64.06673336029053,57.13714653015137,0.02608053490689996,0.03820410486133278,58.18827873977556,1
2020-06-30,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500.0,2020-06-30,0.0,0.0698073149894527,0.0674785528084545,66.5898666381836,64.72756671905518,57.58174659729004,0.03326554485988607,0.04021200565031662,56.75282239635529,1
2020-07-01,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,199903500.0,2020-07-01,0.0,0.03687680726581788,0.036213124954005416,67.44213333129883,65.51646671295165,58.15895988464356,0.03433117755900711,0.04055252678289589,68.67224383227571,1
2020-07-02,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,258751500.0,2020-07-02,0.0,0.0795173412803385,0.07651403502187115,68.8068000793457,66.664066696167,58.79435981750488,0.040300267182772034,0.04234184806370705,80.74864420311548,1
2020-07-06,85.11266326904297,91.85266876220705,84.40266418457031,91.43866729736328,308548500.0,2020-07-06,0.0,0.1347939370342961,0.12645108117682735,71.27799987792969,68.28380012512207,59.68229316711426,0.05324600242571783,0.049795069589782685,84.49188941488937,1
2020-07-07,93.6673355102539,95.3000030517578,89.11399841308594,92.65733337402344,322345500.0,2020-07-07,0.0,0.013327688522591696,0.013239656197589156,73.91493301391601,69.75026683807373,60.56857315063476,0.05194908292395654,0.048451341073644405,86.31691457441529,0
2020-07-08,93.66666412353516,94.48400115966795,87.42266845703125,91.05867004394533,244669500.0,2020-07-08,0.0,-0.01725350030984485,-0.017404076436543292,76.34226684570312,71.16763362884521,61.32474655151367,0.05396736873633016,0.04872484033172283,82.49171365349713,1
2020-07-09,93.1326675415039,93.90399932861328,90.08533477783205,92.9520034790039,175764000.0,2020-07-09,0.0,0.02079245649145589,0.020579243780394663,79.23180084228515,72.39840030670166,62.15829330444336,0.047793373143607196,0.04588347569097932,82.97179421819996,1
2020-07-10,93.06666564941406,103.2613296508789,91.73400115966795,102.97666931152344,350064000.0,2020-07-10,0.0,0.10784776505418647,0.10241918272489325,82.95626754760742,74.30443363189697,63.150480041503904,0.05215390671756422,0.04732206044370527,86.77912643393816,0
2020-07-13,110.5999984741211,119.66600036621094,98.0739974975586,99.8040008544922,584781000.0,2020-07-13,0.0,-0.03080958510547016,-0.03129417979716198,86.53840103149415,76.17703361511231,64.10405342102051,0.052825293132676705,0.046804788641897424,82.21783197230518,1
2020-07-14,103.73332977294922,106.0,95.4000015258789,101.12000274658205,351271500.0,2020-07-14,0.0,0.013185863099901995,0.013099686323903903,89.92140121459961,77.93003387451172,65.19136016845704,0.05381189254410113,0.046139594797908606,82.49337323654511,1
2020-07-15,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000.0,2020-07-15,0.0,0.019257581163604653,0.019074500672006778,93.02940063476562,79.80963363647462,66.23778678894043,0.053366313993945216,0.04555948720194506,87.47278145439351,0
2020-07-16,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421876,214512000.0,2020-07-16,0.0,-0.029346504366899562,-0.029785727485036162,95.56946716308595,81.50580024719238,67.21436004638672,0.05744057650117334,0.047014633939134964,82.12528780593072,1
2020-07-17,100.89666748046876,102.50066375732422,99.33333587646484,100.05599975585938,139950000.0,2020-07-17,0.0,0.0001333049437524103,0.0001332960594373489,97.51733398437501,83.16206703186035,68.17204002380372,0.05546196226428626,0.04722369814897456,84.91058165019936,1
2020-07-20,101.267333984375,110.0,99.1999969482422,109.53333282470705,256821000.0,2020-07-20,0.0,0.09472028755869455,0.09049888548491758,99.32680053710939,85.30240020751953,69.32265335083008,0.047358032689261906,0.04957052103650449,86.52035353455705,0
2020-07-21,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000.0,2020-07-21,0.0,-0.045429074387502655,-0.04649333201590711,100.51680068969728,87.21586685180664,70.32124008178711,0.05161884570454258,0.05164106391724217,78.02251164801962,1
2020-07-22,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265624,212416500.0,2020-07-22,0.0,0.015283476518254124,0.015167860710440628,102.02646713256837,89.18436698913574,71.36262680053711,0.05049142700340984,0.051537340706537954,77.61550327314153,0
2020-07-23,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123048,364927500.0,2020-07-23,0.0,-0.049776153385742705,-0.05105769412846328,102.81839981079102,91.02510032653808,72.30084007263184,0.05459908275014164,0.052168750648543614,67.98922041631229,0
2020-07-24,94.40066528320312,97.66666412353516,91.10266876220705,94.46666717529295,290949000.0,2020-07-24,0.0,-0.0634933937061315,-0.06559870288489478,101.96739959716798,92.46183357238769,73.13556007385255,0.0466092581858405,0.05572295928518283,52.91437841625836,1
2020-07-27,95.66666412353516,103.1959991455078,94.1999969482422,102.63999938964844,240730500.0,2020-07-27,0.0,0.08652080631985237,0.08298067038819568,102.25099945068361,94.39470024108887,74.11725341796875,0.05426441451916539,0.05650815136608341,58.473675307292275,0
2020-07-28,100.26667022705078,104.3133316040039,98.29467010498048,98.43267059326172,237130500.0,2020-07-28,0.0,-0.040991122577997974,-0.04185494718429528,101.98226623535156,95.95183372497559,75.0203468322754,0.05593586692614233,0.058017258979455026,55.993888797386084,1
2020-07-29,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873048,141403500.0,2020-07-29,0.0,0.01532007204904584,0.01520390470417965,101.66959991455079,97.3495002746582,75.93432014465333,0.055788646802980346,0.0568600666185142,55.716480601511705,0
2020-07-30,99.1999969482422,100.8826675415039,98.06666564941406,99.16600036621094,114315000.0,2020-07-30,0.0,-0.007751257440881343,-0.007781454581928138,101.58193359375,98.57570037841796,76.84029350280761,0.05501238533068352,0.056956871957612974,46.32723027417077,0
2020-07-31,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000.0,2020-07-31,0.0,-0.03813804798718812,-0.03888433963987126,101.11473388671875,99.31603393554687,77.66056022644042,0.05635208086267409,0.0560981888005,45.789407112982424,1
2020-08-03,96.61333465576172,100.65399932861328,96.29199981689452,99.0,132139500.0,2020-08-03,0.0,0.03790989277703116,0.0372089724756508,100.06140060424805,99.69410057067871,78.53709358215332,0.04753852842261578,0.048401689286334655,48.06521936191291,1
2020-08-04,99.6673355102539,101.82733154296876,97.46666717529295,99.13333129882812,126225000.0,2020-08-04,0.0,0.0013467807962437295,0.00134587470043801,99.51900024414063,100.01790046691895,79.43058685302735,0.04583240268728846,0.04836817987321163,46.286764751894815,0
2020-08-05,99.5326690673828,99.98933410644533,97.88733673095705,99.00133514404295,74217000.0,2020-08-05,0.0,-0.001331501252462508,-0.0013323884879126169,98.8036003112793,100.41503372192383,80.31878692626952,0.04533899560494995,0.048122277981424294,48.960334582935225,1
2020-08-06,99.38866424560548,101.15399932861328,98.48400115966795,99.30533599853516,89884500.0,2020-08-06,0.0,0.003070674289896047,0.003065969398597268,98.64700088500976,100.73270034790039,81.21125366210937,0.04267620381284964,0.04798423179348435,49.25485985761628,0
2020-08-07,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542967,133446000.0,2020-08-07,0.0,-0.024751944680412197,-0.0250634246300816,98.88506774902343,100.42623367309571,82.07378700256348,0.037831325483483766,0.04168192285399852,35.368381248958144,0
2020-08-10,96.53333282470705,97.16666412353516,92.38933563232422,94.5713348388672,112834500.0,2020-08-10,0.0,-0.023500914685975927,-0.023781465364230314,98.07820129394531,100.16460037231445,82.85188034057617,0.024548091472544414,0.041449781188831504,37.71749404556511,0
2020-08-11,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000.0,2020-08-11,0.0,-0.031144060652225525,-0.03163934754750297,97.3975341796875,99.68990020751953,83.48693367004394,0.02323476078220303,0.041785187675218015,32.70261642875644,1
2020-08-12,98.0,105.66666412353516,95.66666412353516,103.65066528320312,327441000.0,2020-08-12,0.0,0.1312363947417745,0.12331118921207374,97.76853408813477,99.71906700134278,84.3845336151123,0.04955610866658817,0.051462023194366234,52.85122515860762,1
2020-08-13,107.4000015258789,110.07866668701172,104.48400115966795,108.06666564941406,306379500.0,2020-08-13,0.0,0.042604650478076156,0.04172205380429972,98.65860061645508,100.12026710510254,85.36858695983886,0.050696232392291846,0.051706917853087626,64.5452511278796,1
2020-08-14,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000.0,2020-08-14,0.0,0.01832819678811437,0.018162259872136488,100.12493362426758,100.61983375549316,86.41702697753907,0.047836161789462144,0.051775100357870585,59.131782126218695,1
2020-08-17,111.8000030517578,123.05733489990234,111.52200317382812,122.3759994506836,303634500.0,2020-08-17,0.0,0.11203058154519474,0.10618769683979767,102.46253356933593,101.261967086792,87.6836669921875,0.05664657333945385,0.053453724879538235,74.5929156390226,1
